,gene,avg_astro,avg_MG,log(astro/MG),|log(astro/MG)|,chrom,start,end
255,ATP8A1,10.951357,1.1600316666666666,2.245016071928599,2.245016071928599,4,42410390.0,42659122.0
256,ATPIF1,17.083054,10.051913333333333,0.5303239801861699,0.5303239801861699,1,28562620.0,28573417.0
257,ATRN,8.066634,3.0348399999999995,0.9775775900644066,0.9775775900644066,20,3451687.0,3631769.0
258,ATRX,5.024152,7.323106666666667,-0.3767779624668834,0.3767779624668834,X,76760378.0,77041702.0
259,ATXN10,16.111102,7.01743,0.8311115454251486,0.8311115454251486,22,46067678.0,46241187.0
260,ATXN2,15.419322,3.5162566666666666,1.47822442151756,1.47822442151756,12,111890018.0,112037480.0
261,ATXN2L,3.902341,4.279003333333333,-0.09214348696854652,0.09214348696854652,16,28834320.0,28848558.0
262,ATXN7L3B,11.803883,4.138286666666667,1.0481466915902926,1.0481466915902926,12,74931551.0,74935223.0
263,AURKAIP1,2.9108335,0.5160036666666666,1.7300808738707796,1.7300808738707796,1,1309110.0,1310875.0
264,AXL,25.678209999999996,25.919666666666668,-0.009359238976602069,0.009359238976602069,19,41725108.0,41767670.0
265,AZIN1,7.026705,13.394910000000001,-0.6451568936508872,0.6451568936508872,8,103838585.0,103906092.0
266,B2M,74.81295,562.6653333333334,-2.017694018479043,2.017694018479043,15,45003675.0,45011075.0
267,B3GALT1,6.797764999999998,0.10000000000000002,4.2191789746795685,4.2191789746795685,2,168675182.0,168727366.0
268,B3GALTL,2.066117,0.8068506666666666,0.9402876756019304,0.9402876756019304,13,31774073.0,31906413.0
269,B3GNT1,19.00063,0.7895249999999999,3.1807959166881057,3.1807959166881057,11,66112843.0,66115163.0
270,BAALC,87.56269,1.0094733333333332,4.462926251269027,4.462926251269027,8,104152938.0,104242533.0
271,BAG1,3.3071600000000005,2.5636536666666667,0.25465636051690477,0.25465636051690477,9,33247818.0,33264761.0
272,BAI3,23.37811,0.8270863333333334,3.34164631047027,3.34164631047027,6,69345259.0,70099403.0
273,BAZ1B,9.275822,9.076,0.021777662985837547,0.021777662985837547,7,72854728.0,72936608.0
274,BBIP1,3.9484019999999993,0.10000000000000002,3.6758960330898054,3.6758960330898054,10,112658488.0,112679032.0
275,BBS2,56.246860000000005,3.0770466666666665,2.905779954791782,2.905779954791782,16,56518259.0,56554008.0
276,BCAN,16.489473999999994,0.12519633333333333,4.880594345162648,4.880594345162648,1,156611182.0,156629324.0
277,BCAP29,4.894688,2.15763,0.8191401383575341,0.8191401383575341,7,107220422.0,107269615.0
278,BCAP31,3.729723,3.72345,0.001683310311253813,0.001683310311253813,X,152965947.0,152990152.0
279,BCAR3,4.371245,5.778213333333333,-0.279046657462096,0.279046657462096,1,94027347.0,94312706.0
280,BCAS2,6.46704,26.8582,-1.4238526670086018,1.4238526670086018,1,115110178.0,115124260.0
281,BCCIP,11.577105,17.654899999999998,-0.421983924356855,0.421983924356855,10,127512115.0,127542264.0
282,BCKDHB,12.061677,2.8423466666666664,1.4454032342958072,1.4454032342958072,6,80816364.0,81055987.0
283,BCL10,0.9508793999999998,4.59218,-1.5747228952137249,1.5747228952137249,1,85731931.0,85743771.0
284,BCL2,5.4393519999999995,3.4854800000000004,0.4450541682555357,0.4450541682555357,18,60790579.0,60987361.0
285,BCL2L2,4.599461,1.9270300000000002,0.8699591651647721,0.8699591651647721,14,23767999.0,23780968.0
286,BCL6,21.352819000000004,17.47326,0.2005120560822596,0.2005120560822596,3,187439165.0,187463515.0
287,BCLAF1,12.608929,19.8057,-0.45156456128254985,0.45156456128254985,6,136578001.0,136610989.0
288,BECN1,3.1552969999999996,3.1072966666666666,0.01532951868432507,0.01532951868432507,17,40962150.0,40976310.0
289,BET1,1.0745499,0.5134219999999999,0.7385590361123443,0.7385590361123443,7,93592074.0,93633694.0
290,BHLHE40,25.560677000000002,4.34954,1.7709850234739988,1.7709850234739988,3,5020801.0,5027008.0
291,BICD1,5.8900369999999995,1.5933586666666668,1.307418122186933,1.307418122186933,12,32259769.0,32536567.0
292,BICD2,2.4232500999999997,4.131936666666667,-0.5336365679574434,0.5336365679574434,9,95473645.0,95527094.0
293,BLCAP,18.14996,7.013556666666666,0.9508234140508316,0.9508234140508316,20,36130816.0,36156333.0
294,BLOC1S1,13.969422,7.132808,0.6721658122513025,0.6721658122513025,12,56109820.0,56113871.0
295,BMP2K,34.32574000000001,50.67156666666667,-0.3894694279759344,0.3894694279759344,4,79697496.0,79837526.0
296,BMPR1A,8.861425,2.2346066666666666,1.3776423623896308,1.3776423623896308,10,88516396.0,88684945.0
297,BMPR1B,27.326259999999998,0.10000000000000002,5.610433237612936,5.610433237612936,4,95679119.0,96079599.0
298,BMPR2,10.527122,5.826096666666667,0.5916077237616924,0.5916077237616924,2,203241659.0,203432474.0
299,BNIP2,4.076547000000001,11.198746666666667,-1.0105515607246305,1.0105515607246305,15,59951345.0,59981733.0
300,BNIP3L,9.058448,8.921316666666668,0.015254258883118156,0.015254258883118156,8,26240414.0,26363152.0
301,BOD1,5.165044,3.655813333333333,0.34559502674612835,0.34559502674612835,5,173034517.0,173043663.0
302,BOLA2,0.2641173,0.11162866666666667,0.8612154359132225,0.8612154359132225,16,29464914.0,29466285.0
303,BOLA3,4.609386,1.4565913333333331,1.15199565656306,1.15199565656306,2,74362525.0,74375121.0
304,BPGM,4.035672,1.6735533333333332,0.8802237201089859,0.8802237201089859,7,134331560.0,134364565.0
305,BPHL,2.930155,1.5575936666666665,0.6319132136706452,0.6319132136706452,6,3118608.0,3153812.0
306,BPNT1,1.2074224,0.26172,1.5289678884497535,1.5289678884497535,1,220230824.0,220263804.0
307,BRCC3,2.611632,1.9015199999999999,0.3173217469372802,0.3173217469372802,X,154299695.0,154351349.0
308,BRD2,1.7721493000000001,3.9149,-0.7925966826197441,0.7925966826197441,6,32936437.0,32949282.0
309,BRD4,2.1814468,2.3466,-0.07297914561297901,0.07297914561297901,19,15348301.0,15443356.0
310,BRD7,4.545115000000001,2.67286,0.530903969662391,0.530903969662391,16,50352941.0,50402845.0
311,BRE,4.9766770000000005,4.925563333333333,0.010323748751572206,0.010323748751572206,2,28112808.0,28561768.0
312,BRI3,5.0566629999999995,7.987289999999999,-0.4571447487015154,0.4571447487015154,7,97881691.0,97922275.0
313,BRP44,6.5821439999999996,3.891243333333333,0.525631798603826,0.525631798603826,1,167885967.0,167906278.0
314,BRP44L,53.59223999999999,10.320003333333334,1.6473201984254986,1.6473201984254986,6,166778407.0,166796486.0
315,BRWD1,12.354759999999999,6.760153333333332,0.602995841674637,0.602995841674637,21,40556102.0,40693485.0
316,BSG,13.621973,0.7212016666666666,2.938520627421799,2.938520627421799,19,571310.0,583492.0
317,BTBD1,12.892408,13.611866666666666,-0.05430335032623676,0.05430335032623676,15,83685174.0,83736106.0
318,BTBD17,0.20545220000000003,0.10000000000000002,0.7200432174855039,0.7200432174855039,17,72352555.0,72357958.0
319,BTD,4.9418299999999995,1.4761796666666667,1.2082782637917568,1.2082782637917568,3,15642848.0,15687329.0
320,BTF3L4,7.759359999999999,6.633116666666666,0.15682507735484075,0.15682507735484075,1,52521797.0,52556388.0
321,BTG1,2.493581,12.231200000000001,-1.5902702343282404,1.5902702343282404,12,92536286.0,92539673.0
322,BTG2,23.267636000000003,55.88136666666666,-0.8761676091363135,0.8761676091363135,1,203274619.0,203278730.0
323,BUB3,4.940325,6.560223333333333,-0.28359352858245385,0.28359352858245385,10,124913793.0,124924886.0
324,BUD31,7.551728,4.935276666666667,0.4253676777902308,0.4253676777902308,7,99006264.0,99017239.0
325,BZW1,5.050625999999999,11.946026666666667,-0.8608865305741954,0.8608865305741954,2,201675317.0,201688569.0
326,C1GALT1C1,1.8848550000000004,1.4542913333333332,0.25933216901952105,0.25933216901952105,X,119759648.0,119764005.0
327,C1QBP,20.002952999999998,11.019709999999998,0.5961944250657744,0.5961944250657744,17,5336099.0,5342471.0
328,CAB39,10.100151,22.194133333333337,-0.7872776154595102,0.7872776154595102,2,231577560.0,231685790.0
329,CABLES1,24.27463,1.9982033333333333,2.4971833285592826,2.4971833285592826,18,20714528.0,20840434.0
330,CACHD1,15.5208,0.10000000000000002,5.044766152812401,5.044766152812401,1,64936428.0,65158741.0
331,CACNG7,1.3106043,0.10000000000000002,2.57307342155195,2.57307342155195,19,54412589.0,54447195.0
332,CADM1,60.86504,0.31627,5.259817953886812,5.259817953886812,11,115039938.0,115375675.0
333,CADM2,17.86159,0.340142,3.9610446987450385,3.9610446987450385,3,85008132.0,86117944.0
334,CALCOCO1,8.978051000000002,3.4143933333333334,0.9667829912875161,0.9667829912875161,12,54104902.0,54121529.0
335,CALM1,101.69301000000002,45.011966666666666,0.8150301887847566,0.8150301887847566,14,90862846.0,90874605.0
336,CALM2,152.82670000000002,72.3847,0.7473096485950296,0.7473096485950296,2,47272677.0,47403740.0
337,CALM3,10.724312000000001,3.3056436666666666,1.1768821038099309,1.1768821038099309,19,47104566.0,47114039.0
338,CALR,38.24481,34.558299999999996,0.10136011188063847,0.10136011188063847,19,13049414.0,13055304.0
339,CALU,13.568689000000001,7.85472,0.5466502340232715,0.5466502340232715,7,128379346.0,128411861.0
340,CAMK2A,0.47832189999999997,0.33530666666666664,0.3552384008342783,0.3552384008342783,5,149599054.0,149669854.0
341,CAMK2D,4.5106020000000004,7.173759999999999,-0.4639992986507747,0.4639992986507747,4,114372188.0,114683083.0
342,CAMK2G,27.729810000000004,1.5752666666666668,2.868083437703922,2.868083437703922,10,75572259.0,75634343.0
343,CAMK2N1,22.859129000000003,5.587013333333334,1.4089056991868536,1.4089056991868536,1,20808884.0,20812713.0
344,CAMTA2,1.4198338,0.6939286666666667,0.7159259320507231,0.7159259320507231,17,4871287.0,4890960.0
345,CAND1,12.483241000000001,8.108496666666666,0.43147454165309385,0.43147454165309385,12,67663061.0,67713731.0
346,CANX,74.24334000000002,47.93476666666666,0.43750701787577806,0.43750701787577806,5,179105629.0,179157926.0
347,CAP1,21.24554,67.13283333333334,-1.1505262527345703,1.1505262527345703,1,40505905.0,40538321.0
348,CAP2,2.032517,0.23788866666666664,2.1452274283605246,2.1452274283605246,6,17393447.0,17558023.0
349,CAPN2,34.83616,5.45489,1.8541434736743008,1.8541434736743008,1,223889295.0,223963720.0
350,CAPN7,3.756978,3.22204,0.1536002115117198,0.1536002115117198,3,15247659.0,15294425.0
351,CAPNS1,40.482151,17.506813333333337,0.838271022427004,0.838271022427004,19,36630918.0,36641254.0
352,CAPRIN1,23.547980000000003,17.126166666666666,0.31843253348816,0.31843253348816,11,34073230.0,34122703.0
353,CAPZA2,20.438308,23.493933333333334,-0.1393312487495674,0.1393312487495674,7,116451124.0,116559315.0
354,CAPZB,13.482022999999998,38.00106666666667,-1.036257061099731,1.036257061099731,1,19665267.0,19812066.0
355,CARHSP1,2.9289,0.3532233333333334,2.1152816756868154,2.1152816756868154,16,8946799.0,8962863.0
356,CARKD,5.672567000000001,2.3458666666666668,0.8829868346845359,0.8829868346845359,13,111267881.0,111292340.0
357,CASC4,30.534400000000005,9.177753333333333,1.2020714771506869,1.2020714771506869,15,44580927.0,44707956.0
358,CASK,3.668473,1.100874,1.2036710894137115,1.2036710894137115,X,41374187.0,41782716.0
359,CASKIN1,0.22328460000000003,0.10000000000000002,0.8032770049625487,0.8032770049625487,16,2227184.0,2246525.0
360,CAT,24.22804,6.463316666666667,1.3213680381653343,1.3213680381653343,11,34460472.0,34493609.0
361,CBFB,2.669545,8.109843333333332,-1.1111705043206093,1.1111705043206093,16,67063050.0,67134961.0
362,CBL,6.123582000000001,11.304133333333333,-0.6130212211233033,0.6130212211233033,11,119076752.0,119177651.0
363,CBR1,26.380769999999995,1.8184156666666667,2.6746697264906896,2.6746697264906896,21,37442239.0,37445464.0
364,CBR3,1.8400424000000002,0.140762,2.5704733728813687,2.5704733728813687,21,37507210.0,37518864.0
365,CBR4,3.647139,1.3283976666666666,1.0099695705983363,1.0099695705983363,4,169784921.0,169931426.0
366,CBS,6.142068,0.10000000000000002,4.1177465862636655,4.1177465862636655,21,44473301.0,44497053.0
367,CBX3,5.180571,6.77137,-0.26778814796271805,0.26778814796271805,7,26240782.0,26252976.0
368,CBX5,20.71734,3.7914933333333334,1.6982110699334343,1.6982110699334343,12,54624724.0,54673955.0
369,CCAR1,6.065869999999999,6.684803333333332,-0.097158812913406,0.097158812913406,10,70480769.0,70552134.0
370,CCDC104,15.934834,2.66135,1.7896740176481813,1.7896740176481813,2,55746740.0,55773015.0
371,CCDC127,5.1979500000000005,0.5512980000000001,2.2437440982707137,2.2437440982707137,5,204872.0,218330.0
372,CCDC132,3.863385,2.520893333333333,0.4269304061335665,0.4269304061335665,7,92861653.0,92988338.0
373,CCDC141,0.1002566,0.10000000000000002,0.0025627134430027776,0.0025627134430027776,2,179694484.0,179914813.0
374,CCDC23,2.9437850000000005,5.2867033333333335,-0.5854986948932906,0.5854986948932906,1,43272723.0,43282954.0
375,CCDC28B,1.4518773,0.12288666666666666,2.469350166281917,2.469350166281917,1,32665987.0,32670988.0
376,CCDC47,13.611776,21.051766666666666,-0.4360491833291832,0.4360491833291832,17,61822611.0,61851088.0
377,CCDC50,4.051398000000001,9.4853,-0.8506812250335788,0.8506812250335788,3,191046866.0,191116459.0
378,CCDC53,9.145437000000001,4.945956666666667,0.6146846586041017,0.6146846586041017,12,102406705.0,102455927.0
379,CCDC58,1.0810465,0.5752039999999999,0.6309600719546601,0.6309600719546601,3,122078438.0,122102078.0
380,CCDC59,3.108004,9.16017,-1.080884017959929,1.080884017959929,12,82617460.0,82752584.0
381,CCDC72,27.936650000000004,10.059693333333334,1.0214027664121363,1.0214027664121363,3,48481667.0,48485616.0
382,CCDC88A,18.986899,15.028933333333333,0.23377198294436013,0.23377198294436013,2,55514978.0,55647057.0
383,CCDC90A,6.574425000000001,0.991142,1.8920845870788212,1.8920845870788212,6,13791020.0,13814800.0
384,CCDC90B,5.142583,3.9845400000000004,0.2551336097184327,0.2551336097184327,11,82970139.0,82997450.0
385,CCND2,10.540867,12.236796666666665,-0.14918773479770409,0.14918773479770409,12,4382938.0,4414516.0
386,CCNDBP1,1.883362,2.793953333333333,-0.39439908062429896,0.39439908062429896,15,43477455.0,43488228.0
387,CCNG1,5.68501,8.006956666666666,-0.34247786092872123,0.34247786092872123,5,162864575.0,162875197.0
388,CCNI,51.66943,49.945033333333335,0.033943243307195475,0.033943243307195475,4,77968311.0,77997158.0
389,CCNK,9.385561,13.232833333333334,-0.3435286704452879,0.3435286704452879,14,99947506.0,100001381.0
390,CCNL1,16.299043,46.6173,-1.050865322439876,1.050865322439876,3,156864297.0,156878549.0
391,CCNL2,7.476911000000001,5.607923333333333,0.2876392600846414,0.2876392600846414,1,1321091.0,1334708.0
392,CCNT1,5.796143000000001,8.281806666666666,-0.35686844471131207,0.35686844471131207,12,49082247.0,49110681.0
393,CCNY,5.122333,5.179833333333334,-0.011162881391016026,0.011162881391016026,10,35535953.0,35860852.0
394,CCPG1,8.887528,3.1442,1.0390894598413842,1.0390894598413842,,,
395,CCS,0.9013655,0.22296466666666667,1.3968975222624136,1.3968975222624136,11,66360292.0,66373490.0
396,CCT2,14.747110000000001,15.941666666666668,-0.07788909527298964,0.07788909527298964,12,69979114.0,69995350.0
397,CCT3,9.014368000000001,6.471716666666666,0.3313783483471227,0.3313783483471227,1,156278759.0,156337664.0
398,CCT4,12.015334000000001,15.372333333333335,-0.24638568952824658,0.24638568952824658,2,62095224.0,62115939.0
399,CCT5,6.250173000000001,10.823419999999999,-0.5491031614407978,0.5491031614407978,5,10250033.0,10266524.0
400,CCT6A,11.082923999999998,17.2893,-0.44468226762475543,0.44468226762475543,7,56119323.0,56131682.0
401,CCT7,6.793984,4.901623333333333,0.3264710719481455,0.3264710719481455,2,73460548.0,73480149.0
402,CCT8,8.854229,18.8623,-0.7562700229976329,0.7562700229976329,21,30428126.0,30446118.0
403,CCZ1,9.982334,6.266203333333333,0.46564628845188,0.46564628845188,7,5938356.0,5965605.0
404,CD164,7.269262,15.1364,-0.7334476656964171,0.7334476656964171,6,109687717.0,109703762.0
405,CD302,7.310718999999999,19.35943333333333,-0.973838184109657,0.973838184109657,2,160625364.0,160654753.0
406,CD38,4.958489,0.10000000000000002,3.9036861502228013,3.9036861502228013,4,15779898.0,15851069.0
407,CD47,12.958178,3.0614799999999995,1.4428286354520312,1.4428286354520312,3,107762145.0,107809872.0
408,CD63,99.62914,193.39866666666663,-0.663298996739668,0.663298996739668,12,56119107.0,56123491.0
409,CD81,26.785285,13.12357,0.7134428193990636,0.7134428193990636,11,2397407.0,2418627.0
410,CD9,10.518949,7.68233,0.3142554108115687,0.3142554108115687,12,6308881.0,6347427.0
411,CD99L2,2.768468,0.8192036666666667,1.2177166474037926,1.2177166474037926,X,149934810.0,150067289.0
412,CDADC1,2.319235,1.2189133333333333,0.6432776384778174,0.6432776384778174,13,49822047.0,49867618.0
413,CDC123,14.782663,12.7954,0.14436934386882072,0.14436934386882072,10,12237964.0,12292588.0
414,CDC16,16.875415,6.181256666666667,1.0043362341299875,1.0043362341299875,13,115000362.0,115038198.0
415,CDC23,3.788281,1.9603533333333332,0.6587876250944937,0.6587876250944937,5,137523339.0,137549032.0
416,CDC26,3.6419430000000004,2.8366166666666666,0.2499053030017378,0.2499053030017378,9,116018115.0,116037869.0
417,CDC27,6.220717,6.229163333333333,-0.0013568539460679773,0.0013568539460679773,17,45195069.0,45266788.0
418,CDC37L1,3.4634210000000003,0.860367,1.3926530655013736,1.3926530655013736,9,4679559.0,4708398.0
419,CDC42,6.434995000000001,22.078000000000003,-1.232830573549149,1.232830573549149,1,22379120.0,22419437.0
420,CDC42BPA,11.459661999999998,0.3087786666666667,3.6139637648064813,3.6139637648064813,1,227177566.0,227506175.0
421,CDC42EP4,37.75475999999999,0.32679766666666665,4.749525616425906,4.749525616425906,17,71279764.0,71308143.0
422,CDC42SE1,6.95261,28.231466666666666,-1.4013200664539687,1.4013200664539687,1,151023447.0,151032249.0
423,CDC42SE2,8.461853999999999,12.48236666666667,-0.388748683169961,0.388748683169961,5,130581186.0,130734140.0
424,CDC73,8.411195000000001,8.287176666666666,0.014854216466667527,0.014854216466667527,1,193091147.0,193223031.0
425,CDH10,16.910702999999998,0.11398166666666666,4.99966439731387,4.99966439731387,5,24487209.0,24645087.0
426,CDH11,7.474622000000001,0.12773033333333333,4.069347557695659,4.069347557695659,16,64977656.0,65156101.0
427,CDH19,0.16616970000000003,0.10000000000000002,0.5078393693433686,0.5078393693433686,18,64168320.0,64271409.0
428,CDH2,22.54927,0.11032400000000002,5.320036480915459,5.320036480915459,18,25530930.0,25757410.0
429,CDH20,16.423417,0.17952266666666664,4.516161984584216,4.516161984584216,18,59000988.0,59223006.0
430,CDIPT,11.09023,3.1964663333333334,1.2440186117360021,1.2440186117360021,16,29869678.0,29875055.0
431,CDK11B,0.7568443,0.7903706666666667,-0.04334448176888352,0.04334448176888352,,,
432,CDK16,3.4502466000000007,1.827771,0.6353485150880898,0.6353485150880898,X,47077259.0,47089396.0
433,CDK17,4.48569,2.4918266666666664,0.5878762872376703,0.5878762872376703,12,96672039.0,96794338.0
434,CDK19,2.759033,3.6514399999999996,-0.28024135432057534,0.28024135432057534,6,110931181.0,111137161.0
